turbine_num,code,time_on,time_off,duration,stop_cat,description
21,141,2015-12-23 22:30:23,2015-12-23 22:30:51,0 days 00:00:28.000000000,ok,description anonymised
21,18,2015-12-23 22:30:23,2015-12-23 22:47:21,0 days 00:16:58.000000000,ok,description anonymised
21,93,2015-12-23 22:30:51,2015-12-23 22:31:30,0 days 00:00:39.000000000,ok,description anonymised
22,207,2015-12-23 22:32:12,2015-12-23 22:34:47,0 days 00:02:35.000000000,ok,description anonymised
22,171,2015-12-23 22:32:12,2015-12-23 22:32:42,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-23 22:32:42,2015-12-23 22:33:42,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-23 22:33:42,2015-12-23 22:34:47,0 days 00:01:05.000000000,ok,description anonymised
22,18,2015-12-23 22:34:46,2015-12-23 23:21:21,0 days 00:46:35.000000000,ok,description anonymised
22,93,2015-12-23 22:34:47,2015-12-23 22:35:40,0 days 00:00:53.000000000,ok,description anonymised
21,158,2015-12-23 22:40:54,2015-12-23 22:51:00,0 days 00:10:06.000000000,ok,description anonymised
21,207,2015-12-23 22:47:21,2015-12-23 23:08:49,0 days 00:21:28.000000000,ok,description anonymised
21,171,2015-12-23 22:47:22,2015-12-23 22:47:52,0 days 00:00:30.000000000,ok,description anonymised
21,97,2015-12-23 22:47:52,2015-12-23 22:48:52,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-23 22:48:52,2015-12-23 22:50:32,0 days 00:01:40.000000000,ok,description anonymised
21,84,2015-12-23 22:50:32,2015-12-23 23:08:49,0 days 00:18:17.000000000,ok,description anonymised
21,18,2015-12-23 23:08:49,2015-12-23 23:35:55,0 days 00:27:06.000000000,ok,description anonymised
21,141,2015-12-23 23:08:49,2015-12-23 23:09:16,0 days 00:00:27.000000000,ok,description anonymised
21,93,2015-12-23 23:09:16,2015-12-23 23:09:55,0 days 00:00:39.000000000,ok,description anonymised
21,158,2015-12-23 23:19:14,2015-12-23 23:39:42,0 days 00:20:28.000000000,ok,description anonymised
22,171,2015-12-23 23:21:22,2015-12-23 23:21:52,0 days 00:00:30.000000000,ok,description anonymised
22,207,2015-12-23 23:21:22,2015-12-23 23:24:53,0 days 00:03:31.000000000,ok,description anonymised
22,97,2015-12-23 23:21:52,2015-12-23 23:22:52,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-23 23:22:52,2015-12-23 23:24:31,0 days 00:01:39.000000000,ok,description anonymised
22,84,2015-12-23 23:24:31,2015-12-23 23:24:53,0 days 00:00:22.000000000,ok,description anonymised
22,18,2015-12-23 23:24:52,2015-12-23 23:52:37,0 days 00:27:45.000000000,ok,description anonymised
22,141,2015-12-23 23:24:53,2015-12-23 23:25:10,0 days 00:00:17.000000000,ok,description anonymised
22,93,2015-12-23 23:25:10,2015-12-23 23:25:59,0 days 00:00:49.000000000,ok,description anonymised
21,207,2015-12-23 23:35:55,2015-12-24 12:34:21,0 days 12:58:26.000000000,ok,description anonymised
21,171,2015-12-23 23:35:56,2015-12-23 23:36:26,0 days 00:00:30.000000000,ok,description anonymised
21,97,2015-12-23 23:36:26,2015-12-23 23:37:26,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-23 23:37:26,2015-12-23 23:39:00,0 days 00:01:34.000000000,ok,description anonymised
21,84,2015-12-23 23:39:00,2015-12-24 11:31:50,0 days 11:52:50.000000000,ok,description anonymised
22,171,2015-12-23 23:52:38,2015-12-23 23:53:08,0 days 00:00:30.000000000,ok,description anonymised
22,207,2015-12-23 23:52:38,2015-12-24 09:05:47,0 days 09:13:09.000000000,ok,description anonymised
22,97,2015-12-23 23:53:08,2015-12-23 23:54:08,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-23 23:54:08,2015-12-23 23:55:54,0 days 00:01:46.000000000,ok,description anonymised
22,84,2015-12-23 23:55:54,2015-12-24 09:05:47,0 days 09:09:53.000000000,ok,description anonymised
21,101,2015-12-24 04:41:25,2015-12-24 05:26:25,0 days 00:45:00.000000000,ok,description anonymised
22,101,2015-12-24 04:41:25,2015-12-24 05:26:25,0 days 00:45:00.000000000,ok,description anonymised
21,196,2015-12-24 05:26:25,2015-12-24 05:26:30,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-24 05:26:25,2015-12-24 05:26:30,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-24 05:27:49,2015-12-24 05:57:08,0 days 00:29:19.000000000,ok,description anonymised
22,101,2015-12-24 05:27:49,2015-12-24 05:57:08,0 days 00:29:19.000000000,ok,description anonymised
22,196,2015-12-24 05:57:08,2015-12-24 05:57:13,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 05:57:08,2015-12-24 05:57:13,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-24 05:57:09,2015-12-24 06:08:11,0 days 00:11:02.000000000,ok,description anonymised
21,101,2015-12-24 05:57:09,2015-12-24 06:08:11,0 days 00:11:02.000000000,ok,description anonymised
22,196,2015-12-24 06:08:11,2015-12-24 06:08:16,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 06:08:11,2015-12-24 06:08:16,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-24 06:24:03,2015-12-24 06:27:57,0 days 00:03:54.000000000,ok,description anonymised
21,101,2015-12-24 06:24:03,2015-12-24 06:27:57,0 days 00:03:54.000000000,ok,description anonymised
22,196,2015-12-24 06:27:57,2015-12-24 06:28:02,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 06:27:57,2015-12-24 06:28:02,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-24 06:28:16,2015-12-24 06:30:02,0 days 00:01:46.000000000,ok,description anonymised
22,101,2015-12-24 06:28:16,2015-12-24 06:30:02,0 days 00:01:46.000000000,ok,description anonymised
22,196,2015-12-24 06:30:02,2015-12-24 06:30:07,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 06:30:02,2015-12-24 06:30:07,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-24 06:33:07,2015-12-24 07:01:58,0 days 00:28:51.000000000,ok,description anonymised
21,101,2015-12-24 06:33:07,2015-12-24 07:01:58,0 days 00:28:51.000000000,ok,description anonymised
21,196,2015-12-24 07:01:58,2015-12-24 07:02:03,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-24 07:01:58,2015-12-24 07:02:03,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-24 07:04:13,2015-12-24 07:07:28,0 days 00:03:15.000000000,ok,description anonymised
21,101,2015-12-24 07:04:13,2015-12-24 07:07:28,0 days 00:03:15.000000000,ok,description anonymised
22,196,2015-12-24 07:07:28,2015-12-24 07:07:33,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 07:07:28,2015-12-24 07:07:33,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-24 07:12:20,2015-12-24 07:16:06,0 days 00:03:46.000000000,ok,description anonymised
22,101,2015-12-24 07:12:20,2015-12-24 07:16:06,0 days 00:03:46.000000000,ok,description anonymised
22,196,2015-12-24 07:16:06,2015-12-24 07:16:11,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 07:16:06,2015-12-24 07:16:11,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-24 07:25:19,2015-12-24 07:42:15,0 days 00:16:56.000000000,ok,description anonymised
21,101,2015-12-24 07:25:19,2015-12-24 07:42:15,0 days 00:16:56.000000000,ok,description anonymised
22,196,2015-12-24 07:42:15,2015-12-24 07:42:20,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-24 07:42:15,2015-12-24 07:42:20,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-24 08:05:34,2015-12-24 08:15:16,0 days 00:09:42.000000000,ok,description anonymised
22,101,2015-12-24 08:05:34,2015-12-24 08:15:16,0 days 00:09:42.000000000,ok,description anonymised
21,196,2015-12-24 08:15:16,2015-12-24 08:15:21,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-24 08:15:16,2015-12-24 08:15:21,0 days 00:00:05.000000000,ok,description anonymised
22,68,2015-12-24 09:05:47,2015-12-24 09:05:56,0 days 00:00:09.000000000,fault_pt,description anonymised
22,144,2015-12-24 09:05:47,2015-12-24 09:05:56,0 days 00:00:09.000000000,fault_pt,description anonymised
22,500,2015-12-24 09:05:47,2015-12-24 09:05:56,0 days 00:00:09.000000000,fault_pt,description anonymised pitch axis 1
22,113,2015-12-24 09:05:47,2015-12-24 09:05:56,0 days 00:00:09.000000000,fault_pt,description anonymised
22,301,2015-12-24 09:05:52,2015-12-24 09:05:56,0 days 00:00:04.000000000,fault_pt,description anonymised pitch axis 2
22,302,2015-12-24 09:05:52,2015-12-24 09:05:56,0 days 00:00:04.000000000,fault_pt,description anonymised pitch axis 3
22,177,2015-12-24 09:05:52,2015-12-24 09:08:17,0 days 00:02:25.000000000,test,description anonymised
22,55,2015-12-24 09:05:53,2015-12-24 09:08:17,0 days 00:02:24.000000000,ok,description anonymised
22,25,2015-12-24 09:05:56,2015-12-24 09:08:17,0 days 00:02:21.000000000,test,description anonymised
22,601,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,15,2015-12-24 09:05:56,2015-12-24 09:06:03,0 days 00:00:07.000000000,maintenance,description anonymised
22,198,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,ok,description anonymised
22,144,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised
22,600,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,601,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,112,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised
22,112,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised
22,601,2015-12-24 09:05:56,2015-12-24 09:05:56,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,30,2015-12-24 09:05:57,2015-12-24 09:08:17,0 days 00:02:20.000000000,test,description anonymised
22,112,2015-12-24 09:05:57,2015-12-24 09:08:17,0 days 00:02:20.000000000,fault_pt,description anonymised
22,45,2015-12-24 09:08:17,2015-12-24 09:12:22,0 days 00:04:05.000000000,test,description anonymised
22,25,2015-12-24 09:08:17,2015-12-24 09:08:17,0 days 00:00:00.000000000,test,description anonymised
22,30,2015-12-24 09:08:17,2015-12-24 09:08:17,0 days 00:00:00.000000000,test,description anonymised
22,198,2015-12-24 09:08:17,2015-12-24 09:08:17,0 days 00:00:00.000000000,ok,description anonymised
22,15,2015-12-24 09:08:17,2015-12-24 09:08:33,0 days 00:00:16.000000000,maintenance,description anonymised
22,171,2015-12-24 09:08:58,2015-12-24 09:09:28,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 09:09:39,2015-12-24 09:10:08,0 days 00:00:29.000000000,ok,description anonymised
22,171,2015-12-24 09:10:19,2015-12-24 09:10:20,0 days 00:00:01.000000000,ok,description anonymised
22,171,2015-12-24 09:10:21,2015-12-24 09:10:51,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 09:11:01,2015-12-24 09:11:31,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 09:11:42,2015-12-24 09:12:12,0 days 00:00:30.000000000,ok,description anonymised
22,207,2015-12-24 09:12:22,2015-12-24 12:01:19,0 days 02:48:57.000000000,ok,description anonymised
22,171,2015-12-24 09:12:22,2015-12-24 09:12:52,0 days 00:00:30.000000000,ok,description anonymised
22,82,2015-12-24 09:12:22,2015-12-24 12:01:19,0 days 02:48:57.000000000,ok,description anonymised
22,97,2015-12-24 09:12:52,2015-12-24 09:13:52,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-24 09:13:52,2015-12-24 09:15:47,0 days 00:01:55.000000000,ok,description anonymised
22,84,2015-12-24 09:15:47,2015-12-24 12:01:19,0 days 02:45:32.000000000,ok,description anonymised
21,9,2015-12-24 11:31:50,2015-12-24 11:33:51,0 days 00:02:01.000000000,ok,description anonymised
21,84,2015-12-24 11:33:51,2015-12-24 12:34:21,0 days 01:00:30.000000000,ok,description anonymised
22,144,2015-12-24 12:01:19,2015-12-24 12:02:34,0 days 00:01:15.000000000,fault_pt,description anonymised
22,501,2015-12-24 12:01:19,2015-12-24 12:03:37,0 days 00:02:18.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-24 12:01:20,2015-12-24 12:02:34,0 days 00:01:14.000000000,fault_pt,description anonymised pitch axis 1
22,68,2015-12-24 12:01:24,2015-12-24 12:03:37,0 days 00:02:13.000000000,fault_pt,description anonymised
22,113,2015-12-24 12:01:24,2015-12-24 12:03:37,0 days 00:02:13.000000000,fault_pt,description anonymised
22,302,2015-12-24 12:01:29,2015-12-24 12:03:37,0 days 00:02:08.000000000,fault_pt,description anonymised pitch axis 3
22,177,2015-12-24 12:01:29,2015-12-24 12:04:21,0 days 00:02:52.000000000,test,description anonymised
22,300,2015-12-24 12:01:29,2015-12-24 12:03:37,0 days 00:02:08.000000000,fault_pt,description anonymised pitch axis 1
22,55,2015-12-24 12:01:30,2015-12-24 12:04:21,0 days 00:02:51.000000000,ok,description anonymised
22,15,2015-12-24 12:03:37,2015-12-24 12:03:54,0 days 00:00:17.000000000,maintenance,description anonymised
22,198,2015-12-24 12:03:37,2015-12-24 12:03:38,0 days 00:00:01.000000000,ok,description anonymised
22,30,2015-12-24 12:03:38,2015-12-24 12:06:24,0 days 00:02:46.000000000,test,description anonymised
22,25,2015-12-24 12:03:38,2015-12-24 12:06:24,0 days 00:02:46.000000000,test,description anonymised
22,45,2015-12-24 12:04:21,2015-12-24 12:08:27,0 days 00:04:06.000000000,test,description anonymised
22,171,2015-12-24 12:04:23,2015-12-24 12:04:53,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 12:05:04,2015-12-24 12:05:34,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 12:05:44,2015-12-24 12:06:14,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 12:06:24,2015-12-24 12:06:25,0 days 00:00:01.000000000,ok,description anonymised
22,171,2015-12-24 12:06:26,2015-12-24 12:06:56,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 12:07:07,2015-12-24 12:07:37,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-24 12:07:47,2015-12-24 12:08:17,0 days 00:00:30.000000000,ok,description anonymised
22,207,2015-12-24 12:08:27,2015-12-28 15:24:57,4 days 03:16:30.000000000,ok,description anonymised
22,171,2015-12-24 12:08:27,2015-12-24 12:08:57,0 days 00:00:30.000000000,ok,description anonymised
22,82,2015-12-24 12:08:27,2015-12-28 15:24:57,4 days 03:16:30.000000000,ok,description anonymised
22,97,2015-12-24 12:08:57,2015-12-24 12:09:57,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-24 12:09:57,2015-12-24 12:11:52,0 days 00:01:55.000000000,ok,description anonymised
22,84,2015-12-24 12:11:52,2015-12-25 04:09:39,0 days 15:57:47.000000000,ok,description anonymised
21,144,2015-12-24 12:34:21,2015-12-24 12:34:31,0 days 00:00:10.000000000,fault_pt,description anonymised
21,502,2015-12-24 12:34:21,2015-12-24 12:34:31,0 days 00:00:10.000000000,fault_pt,description anonymised pitch axis 3
21,601,2015-12-24 12:34:23,2015-12-24 12:34:31,0 days 00:00:08.000000000,fault_pt,description anonymised pitch axis 2
21,113,2015-12-24 12:34:26,2015-12-24 12:34:31,0 days 00:00:05.000000000,fault_pt,description anonymised
21,68,2015-12-24 12:34:26,2015-12-24 12:34:31,0 days 00:00:05.000000000,fault_pt,description anonymised
21,601,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
21,601,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
21,601,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
21,170,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,600,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
21,600,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
21,82,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,ok,description anonymised
21,600,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
21,82,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,ok,description anonymised
21,198,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,ok,description anonymised
21,170,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,45,2015-12-24 12:34:31,2015-12-24 12:34:32,0 days 00:00:01.000000000,test,description anonymised
21,82,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,ok,description anonymised
21,15,2015-12-24 12:34:31,2015-12-24 12:34:38,0 days 00:00:07.000000000,maintenance,description anonymised
21,112,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,112,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,112,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,109,2015-12-24 12:34:31,2015-12-24 12:39:59,0 days 00:05:28.000000000,fault_pt,description anonymised
21,170,2015-12-24 12:34:31,2015-12-24 12:34:31,0 days 00:00:00.000000000,fault_pt,description anonymised
21,177,2015-12-24 12:34:32,2015-12-24 12:39:59,0 days 00:05:27.000000000,test,description anonymised
21,502,2015-12-24 12:34:32,2015-12-24 12:39:59,0 days 00:05:27.000000000,fault_pt,description anonymised pitch axis 3
21,501,2015-12-24 12:34:34,2015-12-24 12:39:59,0 days 00:05:25.000000000,fault_pt,description anonymised pitch axis 2
21,301,2015-12-24 12:34:36,2015-12-24 12:39:59,0 days 00:05:23.000000000,fault_pt,description anonymised pitch axis 2
21,300,2015-12-24 12:34:36,2015-12-24 12:39:59,0 days 00:05:23.000000000,fault_pt,description anonymised pitch axis 1
21,55,2015-12-24 12:34:37,2015-12-24 12:39:59,0 days 00:05:22.000000000,ok,description anonymised
21,45,2015-12-24 12:39:59,2015-12-24 12:40:00,0 days 00:00:01.000000000,test,description anonymised
21,198,2015-12-24 12:39:59,2015-12-24 12:39:59,0 days 00:00:00.000000000,ok,description anonymised
21,198,2015-12-24 12:39:59,2015-12-24 12:39:59,0 days 00:00:00.000000000,ok,description anonymised
21,30,2015-12-24 12:39:59,2015-12-24 12:40:00,0 days 00:00:01.000000000,test,description anonymised
21,15,2015-12-24 12:39:59,2015-12-24 12:40:19,0 days 00:00:20.000000000,maintenance,description anonymised
21,25,2015-12-24 12:39:59,2015-12-24 12:39:59,0 days 00:00:00.000000000,test,description anonymised
21,25,2015-12-24 12:40:00,2015-12-24 12:42:03,0 days 00:02:03.000000000,test,description anonymised
21,30,2015-12-24 12:40:00,2015-12-24 12:40:00,0 days 00:00:00.000000000,test,description anonymised
21,45,2015-12-24 12:40:00,2015-12-24 12:40:00,0 days 00:00:00.000000000,test,description anonymised
21,177,2015-12-24 12:40:00,2015-12-24 12:40:00,0 days 00:00:00.000000000,test,description anonymised
21,171,2015-12-24 12:40:43,2015-12-24 12:41:13,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:41:23,2015-12-24 12:41:53,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:42:03,2015-12-24 12:42:04,0 days 00:00:01.000000000,ok,description anonymised
21,171,2015-12-24 12:42:05,2015-12-24 12:42:35,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:42:46,2015-12-24 12:43:16,0 days 00:00:30.000000000,ok,description anonymised
21,109,2015-12-24 12:43:09,2015-12-24 12:44:51,0 days 00:01:42.000000000,fault_pt,description anonymised
21,177,2015-12-24 12:43:09,2015-12-24 12:44:06,0 days 00:00:57.000000000,test,description anonymised
21,171,2015-12-24 12:43:26,2015-12-24 12:43:56,0 days 00:00:30.000000000,ok,description anonymised
21,177,2015-12-24 12:44:06,2015-12-24 12:44:06,0 days 00:00:00.000000000,test,description anonymised
21,171,2015-12-24 12:44:06,2015-12-24 12:44:36,0 days 00:00:30.000000000,ok,description anonymised
21,15,2015-12-24 12:44:51,2015-12-24 12:45:10,0 days 00:00:19.000000000,maintenance,description anonymised
21,198,2015-12-24 12:44:51,2015-12-24 12:44:52,0 days 00:00:01.000000000,ok,description anonymised
21,45,2015-12-24 12:45:18,2015-12-24 12:49:24,0 days 00:04:06.000000000,test,description anonymised
21,30,2015-12-24 12:45:18,2015-12-24 12:47:21,0 days 00:02:03.000000000,test,description anonymised
21,25,2015-12-24 12:45:18,2015-12-24 12:47:21,0 days 00:02:03.000000000,test,description anonymised
21,171,2015-12-24 12:45:20,2015-12-24 12:45:50,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:46:01,2015-12-24 12:46:31,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:46:41,2015-12-24 12:47:11,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:47:21,2015-12-24 12:47:22,0 days 00:00:01.000000000,ok,description anonymised
21,171,2015-12-24 12:47:23,2015-12-24 12:47:53,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:48:03,2015-12-24 12:48:33,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-24 12:48:44,2015-12-24 12:49:14,0 days 00:00:30.000000000,ok,description anonymised
21,82,2015-12-24 12:49:24,2015-12-27 20:41:37,3 days 07:52:13.000000000,ok,description anonymised
21,207,2015-12-24 12:49:24,2015-12-27 20:41:37,3 days 07:52:13.000000000,ok,description anonymised
21,171,2015-12-24 12:49:24,2015-12-24 12:49:54,0 days 00:00:30.000000000,ok,description anonymised
21,97,2015-12-24 12:49:54,2015-12-24 12:50:54,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-24 12:50:54,2015-12-24 12:52:54,0 days 00:02:00.000000000,ok,description anonymised
21,84,2015-12-24 12:52:54,2015-12-25 03:52:03,0 days 14:59:09.000000000,ok,description anonymised
21,9,2015-12-25 03:52:03,2015-12-25 04:12:03,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-12-25 04:09:39,2015-12-25 04:14:32,0 days 00:04:53.000000000,ok,description anonymised
21,93,2015-12-25 04:12:03,2015-12-25 04:13:05,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-12-25 04:13:05,2015-12-25 04:22:41,0 days 00:09:36.000000000,ok,description anonymised
22,84,2015-12-25 04:14:32,2015-12-26 08:26:59,1 days 04:12:27.000000000,ok,description anonymised
21,9,2015-12-25 04:22:41,2015-12-25 04:23:42,0 days 00:01:01.000000000,ok,description anonymised
21,93,2015-12-25 04:23:42,2015-12-25 04:24:40,0 days 00:00:58.000000000,ok,description anonymised
21,97,2015-12-25 04:24:40,2015-12-25 04:26:18,0 days 00:01:38.000000000,ok,description anonymised
21,9,2015-12-25 04:26:18,2015-12-25 04:29:08,0 days 00:02:50.000000000,ok,description anonymised
21,84,2015-12-25 04:29:08,2015-12-26 07:50:26,1 days 03:21:18.000000000,ok,description anonymised
21,9,2015-12-26 07:50:26,2015-12-26 08:03:05,0 days 00:12:39.000000000,ok,description anonymised
21,84,2015-12-26 08:03:05,2015-12-26 08:19:53,0 days 00:16:48.000000000,ok,description anonymised
21,9,2015-12-26 08:19:53,2015-12-26 08:39:53,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-12-26 08:26:59,2015-12-26 08:39:01,0 days 00:12:02.000000000,ok,description anonymised
22,84,2015-12-26 08:39:01,2015-12-26 09:01:45,0 days 00:22:44.000000000,ok,description anonymised
21,93,2015-12-26 08:39:53,2015-12-26 08:40:55,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-12-26 08:40:55,2015-12-26 08:41:56,0 days 00:01:01.000000000,ok,description anonymised
21,9,2015-12-26 08:41:56,2015-12-26 08:42:55,0 days 00:00:59.000000000,ok,description anonymised
21,93,2015-12-26 08:42:55,2015-12-26 08:43:55,0 days 00:01:00.000000000,ok,description anonymised
21,97,2015-12-26 08:43:55,2015-12-26 08:44:55,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-26 08:44:55,2015-12-26 08:47:38,0 days 00:02:43.000000000,ok,description anonymised
21,84,2015-12-26 08:47:38,2015-12-26 08:57:48,0 days 00:10:10.000000000,ok,description anonymised
21,9,2015-12-26 08:57:48,2015-12-26 09:17:48,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-12-26 09:01:45,2015-12-26 09:19:50,0 days 00:18:05.000000000,ok,description anonymised
21,93,2015-12-26 09:17:48,2015-12-26 09:18:50,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-12-26 09:18:50,2015-12-26 09:22:28,0 days 00:03:38.000000000,ok,description anonymised
22,84,2015-12-26 09:19:50,2015-12-26 09:40:20,0 days 00:20:30.000000000,ok,description anonymised
21,9,2015-12-26 09:22:28,2015-12-26 09:25:26,0 days 00:02:58.000000000,ok,description anonymised
21,84,2015-12-26 09:25:26,2015-12-26 09:36:20,0 days 00:10:54.000000000,ok,description anonymised
21,9,2015-12-26 09:36:20,2015-12-26 09:56:20,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-12-26 09:40:20,2015-12-26 10:00:20,0 days 00:20:00.000000000,ok,description anonymised
21,93,2015-12-26 09:56:20,2015-12-26 09:57:22,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-12-26 09:57:22,2015-12-26 10:01:22,0 days 00:04:00.000000000,ok,description anonymised
22,93,2015-12-26 10:00:20,2015-12-26 10:01:22,0 days 00:01:02.000000000,ok,description anonymised
21,9,2015-12-26 10:01:22,2015-12-26 10:02:28,0 days 00:01:06.000000000,ok,description anonymised
22,97,2015-12-26 10:01:22,2015-12-26 12:47:35,0 days 02:46:13.000000000,ok,description anonymised
21,93,2015-12-26 10:02:28,2015-12-26 10:03:28,0 days 00:01:00.000000000,ok,description anonymised
21,97,2015-12-26 10:03:28,2015-12-26 12:54:54,0 days 02:51:26.000000000,ok,description anonymised
21,98,2015-12-26 10:49:53,2015-12-26 12:09:54,0 days 01:20:01.000000000,ok,description anonymised
22,98,2015-12-26 10:55:00,2015-12-26 11:08:32,0 days 00:13:32.000000000,ok,description anonymised
22,171,2015-12-26 11:08:32,2015-12-26 11:09:02,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-12-26 11:16:24,2015-12-26 11:18:42,0 days 00:02:18.000000000,ok,description anonymised
22,171,2015-12-26 11:18:42,2015-12-26 11:19:12,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-12-26 11:22:10,2015-12-26 11:27:17,0 days 00:05:07.000000000,ok,description anonymised
